site_no,station_nm,month,year,decade,Latitude,Longitude,sample_dt,num_pix,B1,B2,B3,B4,B6,cluster,SSC_mgL
st_s002_ref,st_s002_ref,7,2007,2005,68.5406702051966,-131.947049984511,2007-07-03,2,139,223,203,232,290,6,16.3569886949838
st_s002_ref,st_s002_ref,9,2007,2005,68.5406702051966,-131.947049984511,2007-09-05,2,182,239,275,301,284,6,19.5623712951545
st_s002_ref,st_s002_ref,7,2008,2005,68.5406702051966,-131.947049984511,2008-07-05,1,153,186,209,152,296,6,8.56248950031872
st_s002_ref,st_s002_ref,6,2009,2005,68.5406702051966,-131.947049984511,2009-06-22,1,323,444,292,390,292,6,6.22110627444116
st_s002_ref,st_s002_ref,7,2009,2005,68.5406702051966,-131.947049984511,2009-07-08,3,207,314,239,403,287,6,7.9350447391358
st_s002_ref,st_s002_ref,8,2009,2005,68.5406702051966,-131.947049984511,2009-08-25,3,499,686,701,1315,292,6,35.1979408713779
st_s002_ref,st_s002_ref,5,2011,2010,68.5406702051966,-131.947049984511,2011-05-27,2,361,485,527,616,291,6,17.2032445590524
st_s002_ref,st_s002_ref,8,2011,2010,68.5406702051966,-131.947049984511,2011-08-31,3,209,282,229,343,282,6,9.16217470746536
st_s002_ref,st_s002_ref,7,1986,1990,68.5406702051966,-131.947049984511,1986-07-16,1,296,422,438,449,292,6,27.2960918897468
st_s002_ref,st_s002_ref,9,1986,1990,68.5406702051966,-131.947049984511,1986-09-02,2,257,382,379,584,287,6,30.9658006542118
st_s002_ref,st_s002_ref,8,1988,1990,68.5406702051966,-131.947049984511,1988-08-06,3,451,610,453,954,289,6,11.4540502740936
st_s002_ref,st_s002_ref,6,1989,1990,68.5406702051966,-131.947049984511,1989-06-22,2,167,227,222,192,294,6,6.20060364355246
st_s002_ref,st_s002_ref,7,1991,1990,68.5406702051966,-131.947049984511,1991-07-30,2,220,300,299,311,290,6,20.5885563031956
st_s002_ref,st_s002_ref,7,1994,1990,68.5406702051966,-131.947049984511,1994-07-22,1,206,318,275,383,293,6,8.50812730091625
st_s002_ref,st_s002_ref,6,1995,1995,68.5406702051966,-131.947049984511,1995-06-07,1,113,141,154,149,293,6,9.58701692886758
st_s002_ref,st_s002_ref,6,1996,1995,68.5406702051966,-131.947049984511,1996-06-09,7,400,442,492,403,288,6,12.3391458979781
st_s002_ref,st_s002_ref,8,1996,1995,68.5406702051966,-131.947049984511,1996-08-28,3,253,400,427,392,278,6,64.5159216829861
st_s002_ref,st_s002_ref,6,1998,1995,68.5406702051966,-131.947049984511,1998-06-15,2,207,239,174,242,291,6,3.67236877375546
st_s002_ref,st_s002_ref,6,1999,1995,68.5406702051966,-131.947049984511,1999-06-02,2,292,360,385,491,287,6,5.08307667957652
st_s002_ref,st_s002_ref,7,1999,1995,68.5406702051966,-131.947049984511,1999-07-04,1,280,321,355,192,289,6,14.503523472497
st_s002_ref,st_s002_ref,8,1999,1995,68.5406702051966,-131.947049984511,1999-08-21,2,129,259,268,261,288,6,72.2762311046377
st_s002_ref,st_s002_ref,7,2004,2000,68.5406702051966,-131.947049984511,2004-07-01,2,201,210,212,313,291,6,9.53794940716683
st_s002_ref,st_s002_ref,6,2005,2005,68.5406702051966,-131.947049984511,2005-06-18,2,190,223,201,270,286,6,6.3837837488543
st_s002_ref,st_s002_ref,6,2006,2005,68.5406702051966,-131.947049984511,2006-06-05,11,271,353,377,300,282,6,18.2899434826987
st_s002_ref,st_s002_ref,7,2007,2005,68.5406702051966,-131.947049984511,2007-07-10,1,247,308,347,290,298,6,22.2114972215836
st_s002_ref,st_s002_ref,6,2008,2005,68.5406702051966,-131.947049984511,2008-06-26,2,134,201,203,320,297,6,21.1144554809129
st_s002_ref,st_s002_ref,7,2008,2005,68.5406702051966,-131.947049984511,2008-07-28,1,385,525,429,1229,293,6,18.0566942033639
st_s002_ref,st_s002_ref,6,2009,2005,68.5406702051966,-131.947049984511,2009-06-13,6,233,362,313,315,285,6,12.9496198265952
st_s002_ref,st_s002_ref,8,2010,2010,68.5406702051966,-131.947049984511,2010-08-19,1,106,224,238,196,290,6,164.617483645766
st_s002_ref,st_s002_ref,9,2010,2010,68.5406702051966,-131.947049984511,2010-09-04,4,166,197,215,265,282,6,7.83346265790942
st_s002_ref,st_s002_ref,8,1999,1995,68.5406702051966,-131.947049984511,1999-08-08,1,182,214,224,447,292,6,7.422137683832
st_s002_ref,st_s002_ref,8,1999,1995,68.5406702051966,-131.947049984511,1999-08-24,2,219,251,212,247,285,6,6.10311666915809
st_s002_ref,st_s002_ref,6,2001,2000,68.5406702051966,-131.947049984511,2001-06-10,7,385,405,492,475,283,6,21.1377450730709
st_s002_ref,st_s002_ref,5,2002,2000,68.5406702051966,-131.947049984511,2002-05-28,6,652,541,497,585,276,6,4.87413907512702
st_s002_ref,st_s002_ref,8,2004,2000,68.5406702051966,-131.947049984511,2004-08-05,1,59,178,167,323,286,6,644.755638564691
st_s002_ref,st_s002_ref,7,2006,2005,68.5406702051966,-131.947049984511,2006-07-26,2,130,160,154,264,292,6,11.7415661748203
st_s002_ref,st_s002_ref,6,2008,2005,68.5406702051966,-131.947049984511,2008-06-29,1,149,215,211,421,291,6,10.5349846458095
st_s002_ref,st_s002_ref,8,2008,2005,68.5406702051966,-131.947049984511,2008-08-16,2,291,326,264,682,285,6,8.21590004727112
st_s002_ref,st_s002_ref,5,2010,2010,68.5406702051966,-131.947049984511,2010-05-02,10,1087,1147,1362,1461,275,6,47.9311221593599
st_s002_ref,st_s002_ref,5,2011,2010,68.5406702051966,-131.947049984511,2011-05-21,7,1555,1337,1241,1147,273,6,5.0603917944407
st_s002_ref,st_s002_ref,6,2011,2010,68.5406702051966,-131.947049984511,2011-06-22,1,356,378,337,1240,297,6,10.8490904626028
st_s002_ref,st_s002_ref,6,2016,2015,68.5406702051966,-131.947049984511,2016-06-19,1,410,517,418,1245,297,6,17.1000918751067
st_s002_ref,st_s002_ref,8,2016,2015,68.5406702051966,-131.947049984511,2016-08-06,5,358,535,605,1196,288,6,95.9975002621175
st_s002_ref,st_s002_ref,5,2017,2015,68.5406702051966,-131.947049984511,2017-05-21,3,372,495,564,800,282,6,25.6887196413363
st_s002_ref,st_s002_ref,8,2017,2015,68.5406702051966,-131.947049984511,2017-08-09,8,217,211,118,374,293,6,4.66092790867571
st_s002_ref,st_s002_ref,6,2019,2015,68.5406702051966,-131.947049984511,2019-06-28,1,250,329,262,338,289,6,7.90453437725247
st_s002_ref,st_s002_ref,8,2020,2015,68.5406702051966,-131.947049984511,2020-08-01,2,293,420,356,1179,294,6,23.6282718138193
st_s002_ref,st_s002_ref,6,2021,2015,68.5406702051966,-131.947049984511,2021-06-17,1,193,272,216,286,290,6,12.2151046862681
st_s002_ref,st_s002_ref,7,2021,2015,68.5406702051966,-131.947049984511,2021-07-19,2,337,476,450,1095,290,6,26.0870179305809
st_s002_ref,st_s002_ref,6,2022,2015,68.5406702051966,-131.947049984511,2022-06-02,1,372,461,580,593,278,6,41.667844812481
st_s002_ref,st_s002_ref,6,2022,2015,68.5406702051966,-131.947049984511,2022-06-19,2,224,256,243,274,286,6,8.46144967416514
st_s002_ref,st_s002_ref,7,2022,2015,68.5406702051966,-131.947049984511,2022-07-06,10,493,555,407,1304,298,6,8.61010932249221
st_s002_ref,st_s002_ref,6,2023,2015,68.5406702051966,-131.947049984511,2023-06-24,2,228,272,250,357,288,6,8.74153673283839
st_s002_ref,st_s002_ref,7,1999,1995,68.5406702051966,-131.947049984511,1999-07-14,1,121,220,189,308,290,6,40.3593727784642
st_s002_ref,st_s002_ref,7,1999,1995,68.5406702051966,-131.947049984511,1999-07-30,2,161,250,263,389,291,6,32.8125718931389
st_s002_ref,st_s002_ref,6,2000,2000,68.5406702051966,-131.947049984511,2000-06-14,24,513,412,393,392,287,6,4.43384029304389
st_s002_ref,st_s002_ref,8,2000,2000,68.5406702051966,-131.947049984511,2000-08-17,1,168,147,181,156,285,6,7.66890459514198
st_s002_ref,st_s002_ref,8,2001,2000,68.5406702051966,-131.947049984511,2001-08-04,1,215,230,186,395,289,6,7.46813987826231
st_s002_ref,st_s002_ref,8,2001,2000,68.5406702051966,-131.947049984511,2001-08-20,2,167,216,211,325,286,6,19.7670593073639
st_s002_ref,st_s002_ref,8,2002,2000,68.5406702051966,-131.947049984511,2002-08-07,1,161,150,187,337,286,6,14.3042344041972
st_s002_ref,st_s002_ref,8,2003,2000,68.5406702051966,-131.947049984511,2003-08-26,1,312,275,314,312,289,6,8.59135457621922
st_s002_ref,st_s002_ref,8,2005,2005,68.5406702051966,-131.947049984511,2005-08-15,2,160,164,181,339,288,6,14.5451780625327
st_s002_ref,st_s002_ref,6,2006,2005,68.5406702051966,-131.947049984511,2006-06-15,1,199,262,323,378,290,6,21.0785131417991
st_s002_ref,st_s002_ref,8,2006,2005,68.5406702051966,-131.947049984511,2006-08-02,1,127,167,227,293,295,6,40.0098399594636
st_s002_ref,st_s002_ref,9,2006,2005,68.5406702051966,-131.947049984511,2006-09-03,2,222,229,271,381,283,6,17.7035851797402
st_s002_ref,st_s002_ref,6,2007,2005,68.5406702051966,-131.947049984511,2007-06-18,2,193,209,232,306,288,6,11.3939665788327
st_s002_ref,st_s002_ref,9,2007,2005,68.5406702051966,-131.947049984511,2007-09-06,2,332,272,333,362,283,6,7.19217973396698
st_s002_ref,st_s002_ref,6,2008,2005,68.5406702051966,-131.947049984511,2008-06-20,2,190,174,184,330,287,6,10.5678656706604
st_s002_ref,st_s002_ref,7,2011,2010,68.5406702051966,-131.947049984511,2011-07-15,1,168,210,169,395,294,6,8.61182417334706
st_s002_ref,st_s002_ref,7,2011,2010,68.5406702051966,-131.947049984511,2011-07-31,2,258,254,203,367,295,6,4.70090811982864
st_s002_ref,st_s002_ref,5,2012,2010,68.5406702051966,-131.947049984511,2012-05-30,23,537,494,460,650,281,6,6.74549682266475
st_s002_ref,st_s002_ref,7,2012,2010,68.5406702051966,-131.947049984511,2012-07-01,1,207,240,271,367,296,6,19.6433928217832
st_s002_ref,st_s002_ref,8,2012,2010,68.5406702051966,-131.947049984511,2012-08-18,2,183,247,292,381,290,6,61.4984225225127
st_s002_ref,st_s002_ref,7,2013,2010,68.5406702051966,-131.947049984511,2013-07-04,4,309,367,381,1100,290,6,21.9782592243395
st_s002_ref,st_s002_ref,9,2013,2010,68.5406702051966,-131.947049984511,2013-09-06,1,410,474,586,571,283,6,58.8455701605494
st_s002_ref,st_s002_ref,7,2014,2010,68.5406702051966,-131.947049984511,2014-07-07,2,154,191,185,354,293,6,11.6836414483527
st_s002_ref,st_s002_ref,6,2016,2015,68.5406702051966,-131.947049984511,2016-06-26,7,323,493,520,1089,296,6,63.1345140434841
st_s002_ref,st_s002_ref,7,2016,2015,68.5406702051966,-131.947049984511,2016-07-28,1,161,330,407,294,294,6,614.654344633735
st_s002_ref,st_s002_ref,8,2016,2015,68.5406702051966,-131.947049984511,2016-08-13,3,314,480,543,1189,293,6,83.5801033121932
st_s002_ref,st_s002_ref,6,2017,2015,68.5406702051966,-131.947049984511,2017-06-29,2,203,347,370,726,291,6,79.8664028134511
st_s002_ref,st_s002_ref,8,2020,2015,68.5406702051966,-131.947049984511,2020-08-24,1,269,243,198,264,290,6,4.10138145672157
st_s002_ref,st_s002_ref,6,2021,2015,68.5406702051966,-131.947049984511,2021-06-24,1,271,310,261,418,297,6,9.2100621805053
st_s002_ref,st_s002_ref,8,2021,2015,68.5406702051966,-131.947049984511,2021-08-11,4,446,515,420,1213,287,6,12.4908640864017
st_s002_ref,st_s002_ref,6,2023,2015,68.5406702051966,-131.947049984511,2023-06-12,1,129,240,286,409,287,6,75.2043508338647
st_s002_ref,st_s002_ref,7,2023,2015,68.5406702051966,-131.947049984511,2023-07-04,1,282,415,340,1323,302,6,9.58318771627579
st_s002_ref,st_s002_ref,7,2023,2015,68.5406702051966,-131.947049984511,2023-07-26,6,542,529,439,1248,296,6,9.72126616751497
st_s002_ref,st_s002_ref,7,1999,1995,68.5406702051966,-131.947049984511,1999-07-05,7,630,651,634,1224,284,6,13.083876018121
st_s002_ref,st_s002_ref,7,2004,2000,68.5406702051966,-131.947049984511,2004-07-02,5,397,499,402,1076,291,6,11.6352951501232
st_s002_ref,st_s002_ref,7,2004,2000,68.5406702051966,-131.947049984511,2004-07-18,1,173,225,203,249,293,6,10.6985820478522
st_s002_ref,st_s002_ref,7,2007,2005,68.5406702051966,-131.947049984511,2007-07-11,1,276,320,338,435,298,6,20.4942418244154
st_s002_ref,st_s002_ref,8,2007,2005,68.5406702051966,-131.947049984511,2007-08-12,2,171,215,207,409,288,6,16.7368050306802
st_s002_ref,st_s002_ref,8,2007,2005,68.5406702051966,-131.947049984511,2007-08-28,3,174,246,244,383,286,6,22.7036028399426
st_s002_ref,st_s002_ref,9,2009,2005,68.5406702051966,-131.947049984511,2009-09-02,5,256,320,322,472,285,6,10.9641933734307
st_s002_ref,st_s002_ref,8,2010,2010,68.5406702051966,-131.947049984511,2010-08-04,1,181,189,215,399,294,6,13.8744298918596
st_s002_ref,st_s002_ref,6,2012,2010,68.5406702051966,-131.947049984511,2012-06-22,1,217,214,211,323,293,6,7.54549710061689
st_s002_ref,st_s002_ref,8,2012,2010,68.5406702051966,-131.947049984511,2012-08-09,1,164,205,185,405,291,6,10.7811728674083
st_s002_ref,st_s002_ref,8,2013,2010,68.5406702051966,-131.947049984511,2013-08-12,1,225,231,211,356,296,6,6.04876179805603
st_s002_ref,st_s002_ref,8,2013,2010,68.5406702051966,-131.947049984511,2013-08-28,1,229,298,333,443,283,6,82.5245926009544
st_s002_ref,st_s002_ref,5,2017,2015,68.5406702051966,-131.947049984511,2017-05-19,66,658,654,636,1143,280,6,11.7276132303123
st_s002_ref,st_s002_ref,8,2017,2015,68.5406702051966,-131.947049984511,2017-08-07,2,168,256,287,452,294,6,77.3665773783226
