system:index,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,cloud_cover,cloud_qa_count,date,img_qual,lat,lon,nd_median,pixel_qa_median,site_no,snow_ice_qa_count,solar_az,solar_zen,.geo
1_2_LC08_062012_20160828_0,131.24999999999997,2,244.96249999999998,320.4499999999999,509.7874999999999,213.0625,286.46080133,137.71249999999998,9.15,0,2016-08-28,,68.42509020521814,-132.20318998438606,-0.07448911457322538,96.0,s005,0,173.14490475,30.91636872,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20170527_1,488.75,1,657.3249999999997,869.3499999999998,1638.8000000000002,519.0,277.73972330000004,316.04999999999995,35.67,143,2017-05-27,,68.38263020514366,-132.3255099846317,-0.11759079992771149,192.0,s005_ref,0,173.41953472,43.03733924,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20190720_0,317.42500000000007,1,713.4249999999997,623.225,1177.625,492.3249999999998,294.51878348,267.375,6.1,148,2019-07-20,,68.42509020521814,-132.20318998438606,-0.18337135016918182,192.0,s005,0,170.71928983,42.08935659,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20191008_0,98.52499999999986,2,256.92500000000007,-46.400000000000055,509.92499999999995,102.64999999999996,265.54422794,285.5250000000001,63.45,139,2019-10-08,,68.42509020521814,-132.20318998438606,-0.42904818058013916,198.0,s005,0,177.356727,15.68620973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20200604_0,218.97499999999985,8,309.72499999999985,398.8249999999999,338.6,200.82500000000005,286.14121646,160.67499999999984,3.78,0,2020-06-04,,68.42509020521814,-132.20318998438606,-0.21329937875270844,96.0,s005,0,172.94612445,44.14828483,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20210522_0,649.3500000000003,9,876.7750000000002,1036.2749999999999,1074.5,468.94999999999993,288.12025004,319.8999999999999,38.86,12,2021-05-22,,68.42509020521814,-132.20318998438606,-0.3472718596458435,96.0,s005,0,173.63678794,42.16642564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20210522_1,722.2249999999999,2,944.2875000000001,998.05,1315.125,649.7625,290.80168673,416.14999999999986,38.86,76,2021-05-22,,68.38263020514366,-132.3255099846317,-0.17286108806729317,96.0,s005_ref,0,173.63678794,42.16642564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20210623_0,164.79999999999995,1,238.5000000000001,253.89999999999995,197.52500000000006,159.57499999999985,297.62576365999996,112.54999999999987,0.71,0,2021-06-23,,68.42509020521814,-132.20318998438606,-0.1982666552066803,96.0,s005,0,171.70873357,44.95976784,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20210826_0,124.51249999999982,2,296.79999999999995,282.0874999999999,321.68749999999994,230.66249999999997,291.71429807,116.53749999999991,16.28,0,2021-08-26,,68.42509020521814,-132.20318998438606,-0.1345699205994606,96.0,s005,0,172.9197474,31.68860127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20210927_0,-29.625000000000068,5,400.47499999999985,199.72500000000005,1490.575,158.20000000000002,270.41148842,206.87499999999997,12.19,136,2021-09-27,,68.42509020521814,-132.20318998438606,-0.5459879636764526,194.0,s005,0,176.41072017,19.71449311,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20210927_1,436.775,2,359.3625,285.525,1923.425,170.98749999999995,270.39952535,269.4375,12.19,138,2021-09-27,,68.38263020514366,-132.3255099846317,-0.3668050616979599,194.0,s005_ref,0,176.41072017,19.71449311,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20220930_0,363.07499999999993,6,527.9374999999999,201.51249999999996,1898.5375000000004,252.38750000000005,272.75283212,307.2499999999999,56.74,145,2022-09-30,,68.42509020521814,-132.20318998438606,-0.3154384717345238,194.0,s005,0,176.71827088,18.64600759,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20220930_1,-48.60000000000003,3,489.5749999999999,228.32500000000005,1687.75,144.44999999999985,271.40613224,191.2,56.74,137,2022-09-30,,68.38263020514366,-132.3255099846317,-0.29916679859161377,194.0,s005_ref,0,176.71827088,18.64600759,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20230528_0,178.5500000000001,1,243.7249999999999,302.30000000000007,283.04999999999995,209.35000000000008,284.32966586,165.07500000000007,18.97,2,2023-05-28,,68.42509020521814,-132.20318998438606,-0.07587043941020966,96.0,s005,0,173.30198033,43.12607719,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20230731_0,924.0749999999997,1,1078.8999999999999,857.5250000000001,2199.25,848.9999999999998,294.63841418,384.525,47.93,148,2023-07-31,,68.42509020521814,-132.20318998438606,-0.11924892663955688,192.0,s005,0,170.8471214,39.66705611,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20230731_1,743.6749999999997,2,947.7249999999998,692.525,2266.9,789.8749999999999,296.37818636,365.2749999999999,47.93,144,2023-07-31,,68.38263020514366,-132.3255099846317,-0.09084369242191315,194.0,s005_ref,0,170.8471214,39.66705611,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20230917_0,159.02499999999986,1,237.39999999999984,285.79999999999995,214.5749999999999,169.74999999999991,285.61484138000003,130.7,3.41,0,2023-09-17,,68.42509020521814,-132.20318998438606,-0.16615498065948486,96.0,s005,0,175.2338098,23.75971376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_062012_20240615_0,253.34999999999997,7,346.0250000000001,408.44999999999993,354.27500000000003,205.225,292.7106509,160.12499999999986,1.08,0,2024-06-15,,68.42509020521814,-132.20318998438606,-0.24601607024669647,96.0,s005,0,172.04128391,44.91262754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20140611_0,95.50000000000003,1,138.12500000000006,144.175,178.5500000000001,131.24999999999997,288.797018,78.4499999999999,18.88,0,2014-06-11,,68.42509020521814,-132.20318998438606,-0.02552204206585884,96.0,s005,0,172.54057876,44.69852101,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20150513_0,410.37500000000006,5,1659.425,1466.6499999999999,1410.2750000000003,93.02499999999992,276.33149906,148.3000000000001,4.92,131,2015-05-13,,68.42509020521814,-132.20318998438606,-0.8938343524932861,192.0,s005,0,173.54479838,40.06871954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20150716_0,174.69999999999985,4,636.425,626.2499999999999,1182.3,591.0500000000002,279.86573174,483.5249999999999,56.88,148,2015-07-16,,68.42509020521814,-132.20318998438606,-0.02920173667371273,194.0,s005,0,170.61478118,42.80001102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20160702_0,276.7249999999999,4,536.5999999999999,617.7250000000001,821.2249999999999,263.52500000000003,296.9319056,155.72499999999988,59.16,0,2016-07-02,,68.42509020521814,-132.20318998438606,-0.339246541261673,96.0,s005,0,171.17290049,44.47250559,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20170518_0,78.4499999999999,6,882.0,1355.2750000000003,1664.925,304.2249999999999,279.62647033999997,302.0249999999999,29.54,135,2017-05-18,,68.42509020521814,-132.20318998438606,-0.4405057430267334,192.0,s005,0,173.74711718,41.34556915,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20170603_0,135.37500000000009,2,203.84999999999985,277.0,191.74999999999997,159.85,287.50842446,104.84999999999994,0.92,0,2017-06-03,,68.42509020521814,-132.20318998438606,-0.12097883224487305,96.0,s005,0,173.04295384,44.00583967,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20180926_0,427.15000000000003,7,220.35,-239.17500000000007,292.125,11.349999999999971,266.19706976,149.67499999999995,26.27,145,2018-09-26,,68.42509020521814,-132.20318998438606,-0.9162236452102661,198.0,s005,0,176.1400278,20.20281424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20180926_1,203.025,8,583.9,252.52499999999984,1092.0999999999997,100.72499999999984,267.11993516,199.17500000000004,26.27,145,2018-09-26,,68.38263020514366,-132.3255099846317,-0.6539319753646851,194.0,s005_ref,0,176.1400278,20.20281424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20190524_0,245.65000000000003,13,372.15,463.45,463.72500000000014,275.0749999999999,288.30824114,178.82499999999996,5.96,14,2019-05-24,,68.42509020521814,-132.20318998438606,-0.14724673330783844,96.0,s005,0,173.58874373,42.44315151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20190727_0,291.2999999999999,5,593.5249999999997,617.1749999999998,1013.9999999999999,461.52499999999986,293.5480658,237.67499999999998,4.44,4,2019-07-27,,68.42509020521814,-132.20318998438606,-0.09514034539461136,96.0,s005,0,170.81216882,40.62740648,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20200526_0,921.05,6,987.325,1221.35,1537.8750000000002,184.3249999999999,278.1327956,249.22499999999985,29.07,131,2020-05-26,,68.42509020521814,-132.20318998438606,-0.770436704158783,192.0,s005,0,173.42585403,42.92143906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20200611_0,154.90000000000003,4,248.1249999999999,311.92499999999984,250.6,221.99999999999997,295.40063264,193.94999999999996,6.14,0,2020-06-11,,68.42509020521814,-132.20318998438606,-0.06277592480182648,96.0,s005,0,172.48405966,44.73241631,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20210716_0,129.87499999999986,1,239.32499999999996,262.975,575.6499999999997,229.6999999999999,293.45236123999996,145.825,47.42,0,2021-07-16,,68.42509020521814,-132.20318998438606,-0.020521294325590134,96.0,s005,0,170.72762322,42.71648052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20220329_0,1404.7749999999999,1,1405.6000000000001,1165.25,2977.225,205.77499999999998,246.55712684,283.04999999999995,0.0,144,2022-03-29,,68.42509020521814,-132.20318998438606,-0.7445970177650452,192.0,s005,0,172.20877701,25.15776017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20220601_1,546.2250000000001,1,888.3249999999998,784.6500000000001,1201.5500000000002,675.4749999999998,284.70906607999996,412.02500000000003,19.18,116,2022-06-01,,68.38263020514366,-132.3255099846317,-0.13611075282096863,192.0,s005_ref,0,173.27382851,43.74221558,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20220703_0,152.42499999999993,1,216.7749999999999,244.27499999999992,240.42499999999995,212.92499999999993,300.59260502,127.12499999999987,9.86,0,2022-07-03,,68.42509020521814,-132.20318998438606,-0.008959739468991756,96.0,s005,0,171.21288411,44.43117559,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20230519_0,497.41249999999985,2,801.9750000000001,686.8874999999998,1262.7375000000002,704.4874999999997,281.52005342,462.2124999999999,4.01,147,2023-05-19,,68.42509020521814,-132.20318998438606,-0.058396703097969294,193.0,s005,0,173.64105699,41.46429913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20230519_1,338.05,2,830.575,797.0250000000001,1238.9499999999998,566.5749999999997,280.7475809,369.40000000000003,4.01,132,2023-05-19,,68.38263020514366,-132.3255099846317,-0.18895608186721802,192.0,s005_ref,0,173.64105699,41.46429913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20230706_0,263.2499999999999,3,492.3249999999998,537.4249999999997,912.25,424.12499999999994,302.21616452,216.7749999999999,20.78,0,2023-07-06,,68.42509020521814,-132.20318998438606,-0.0744175910949707,96.0,s005,0,170.91538797,44.1587937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20240606_0,315.49999999999994,38,466.19999999999993,579.2249999999999,601.2250000000003,297.34999999999985,288.59877284000004,203.57500000000002,71.78,0,2024-06-06,,68.42509020521814,-132.20318998438606,-0.2157716006040573,96.0,s005,0,172.65434637,44.34852308,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_LC08_063012_20240724_0,232.5875000000001,2,422.4749999999999,475.0,681.5250000000001,301.0625,298.78618145,179.51249999999987,0.3,1,2024-07-24,,68.42509020521814,-132.20318998438606,-0.17185427621006966,96.0,s005,0,170.59552508,41.11017357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_060012_20240609_0,269.30000000000007,13,363.62499999999994,447.49999999999983,422.75000000000006,246.75000000000003,287.8912427,181.02499999999995,29.48,0,2024-06-09,,68.42509020521814,-132.20318998438606,-0.18222551047801971,96.0,s005,0,172.32890659,44.59266493,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_061012_20230630_0,255.2750000000001,3,432.37499999999983,465.09999999999997,820.4,304.50000000000006,303.04332536,202.7499999999999,7.33,0,2023-06-30,,68.42509020521814,-132.20318998438606,-0.1810297667980194,96.0,s005,0,171.12461817,44.66836539,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_061012_20240616_0,237.12499999999997,6,318.7999999999999,372.7,377.0999999999999,277.55,294.23850584,190.92499999999984,2.8,0,2024-06-16,,68.42509020521814,-132.20318998438606,-0.038056086748838425,96.0,s005,0,171.8037434,44.93429106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_062012_20220618_0,188.45000000000002,4,277.0,287.99999999999994,381.4999999999999,271.50000000000006,297.57791138,207.14999999999984,21.24,12,2022-06-18,,68.42509020521814,-132.20318998438606,-0.017329657450318336,96.0,s005,0,171.9787795,44.97428982,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_062012_20220704_0,192.29999999999998,1,353.4499999999999,301.75000000000006,604.2500000000001,349.32500000000005,305.41543124,139.22500000000005,13.81,146,2022-07-04,,68.42509020521814,-132.20318998438606,-0.005869588349014521,192.0,s005,0,171.00972874,44.33403031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_062012_20220805_0,86.97499999999997,1,186.5249999999999,230.7999999999999,163.69999999999996,175.79999999999984,297.51638702,83.125,4.67,0,2022-08-05,,68.42509020521814,-132.20318998438606,-0.02960049733519554,96.0,s005,0,171.11590775,38.30729742,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_062012_20230520_0,688.125,3,940.0249999999999,1004.9249999999998,1316.5,442.5499999999999,283.8067088,320.4499999999999,38.93,148,2023-05-20,,68.42509020521814,-132.20318998438606,-0.41930192708969116,192.0,s005,0,173.52476398,41.66906589,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_062012_20230621_1,124.65000000000003,1,169.1999999999999,99.89999999999999,434.5750000000001,157.10000000000002,293.33614855999997,78.9999999999999,26.95,0,2023-06-21,,68.38263020514366,-132.3255099846317,-0.03708244115114212,96.0,s005_ref,0,171.67770006,44.98493551,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_062012_20230707_0,266.4124999999999,4,473.625,503.05,866.1875,397.86249999999995,305.60684036,186.93749999999994,27.27,4,2023-07-07,,68.42509020521814,-132.20318998438606,-0.08818445354700089,96.0,s005,0,170.79406778,44.04721721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_062012_20240623_0,169.47500000000005,1,208.52499999999995,261.32500000000005,200.82500000000005,161.77499999999984,293.65402442,123.55000000000005,6.49,0,2024-06-23,,68.42509020521814,-132.20318998438606,-0.12624898552894592,96.0,s005,0,171.28766359,44.93760239,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_063012_20220508_0,1612.3999999999999,1,1707.825,1595.0750000000003,2230.6,190.92499999999984,274.09611398,141.1499999999999,30.15,144,2022-05-08,,68.42509020521814,-132.20318998438606,-0.7988939881324768,192.0,s005,0,173.73540986,38.87281969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_063012_20220524_0,519.5499999999997,2,743.6749999999997,995.3000000000001,1961.925,310.8249999999999,279.55469192,313.5750000000001,6.99,140,2022-05-24,,68.42509020521814,-132.20318998438606,-0.4104788899421692,192.0,s005,0,173.35275662,42.48760393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_063012_20220524_1,1051.4,1,1271.3999999999999,1762.825,1484.5249999999999,470.5999999999999,276.28364678,422.2000000000001,6.99,133,2022-05-24,,68.38263020514366,-132.3255099846317,-0.4597014784812927,192.0,s005_ref,0,173.35275662,42.48760393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_063012_20220609_0,133.44999999999996,1,190.64999999999998,228.32500000000005,204.39999999999986,136.74999999999991,282.33354218,111.17500000000003,61.99,0,2022-06-09,,68.42509020521814,-132.20318998438606,-0.16463042795658112,64.0,s005,0,172.59764752,44.56337466,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_063012_20220929_0,-7.350000000000135,5,476.09999999999985,237.67499999999998,1040.125,218.70000000000002,270.4935209,277.8249999999999,26.91,144,2022-09-29,,68.42509020521814,-132.20318998438606,-0.42797356843948364,194.0,s005,0,176.55264545,19.02925882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_063012_20220929_1,821.7750000000001,2,793.45,874.5750000000002,2015.0000000000002,341.62499999999983,268.00862036,427.4249999999999,26.91,137,2022-09-29,,68.38263020514366,-132.3255099846317,-0.39805740118026733,194.0,s005_ref,0,176.55264545,19.02925882,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_063012_20230511_0,1340.975,1,1373.6999999999998,1263.4250000000002,2178.625,204.125,274.36271954,166.17500000000007,1.84,143,2023-05-11,,68.42509020521814,-132.20318998438606,-0.7412577271461487,192.0,s005,0,173.72909747,39.59386034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_063012_20230628_0,214.85000000000005,1,382.32500000000005,377.6499999999999,804.4499999999999,276.7249999999999,296.74391449999996,153.80000000000004,73.02,2,2023-06-28,,68.42509020521814,-132.20318998438606,-0.1602306365966797,96.0,s005,0,171.23504775,44.78607043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_LC09_063012_20240614_0,223.64999999999995,5,329.525,410.6499999999999,335.0249999999999,222.54999999999998,288.84828830000004,172.22500000000002,2.15,0,2024-06-14,,68.42509020521814,-132.20318998438606,-0.18319034576416016,96.0,s005,0,171.95364845,44.87147645,"{""type"":""MultiPoint"",""coordinates"":[]}"
