system:index,area_m2,control,count,label,mean,net_change,.geo
00000000000000000098_00000000000000000098,15713.0,-9.331345512725177,2,-123342870806333,-3.9598864450744458,5.371459067650731,"{""type"":""Polygon"",""coordinates"":[[[-135.39304530367943,66.46417205665881],[-135.39303185596245,66.46337384744923],[-135.38904106554813,66.46338721101263],[-135.38905439787828,66.46418542063837],[-135.39304530367943,66.46417205665881]]]}"
00000000000000000096_00000000000000000096,15714.0,2.099864431559043,2,-123287036231806,-0.7157155157047231,-2.815579947263766,"{""type"":""Polygon"",""coordinates"":[[[-134.75249537831692,66.4740667593863],[-134.74850450196354,66.47406233290272],[-134.74849562397256,66.47486052783323],[-134.75248661577038,66.47486495457868],[-134.75249537831692,66.4740667593863]]]}"
00000000000000000093_00000000000000000093,15715.0,1.5464105528475838,2,-123235496624051,1.5132495466150335,-0.03316100623255025,"{""type"":""Polygon"",""coordinates"":[[[-135.1577562974713,66.48456353403435],[-135.15775189272617,66.48376536155675],[-135.15375655386833,66.48376981972656],[-135.15376100300043,66.48456793348186],[-135.1577562974713,66.48456353403435]]]}"
00000000000000000091_00000000000000000091,15716.0,0.5384430180252473,2,-123205431853280,-0.4150148380718071,-0.9534578560970544,"{""type"":""MultiPolygon"",""coordinates"":[[[[-134.55458717405432,66.48954437161117],[-134.5545693103658,66.49034252635464],[-134.55656708209915,66.49034697407016],[-134.55658488797067,66.48954881905834],[-134.55458717405432,66.48954437161117]]],[[[-134.55458717405432,66.48954437161117],[-134.55460054688757,66.4887462034137],[-134.55260280481588,66.48873720728605],[-134.55258953356736,66.48953543449863],[-134.55458717405432,66.48954437161117]]]]}"
00000000000000000092_00000000000000000092,15716.0,2.88196651346267,2,-123222611722207,2.08390674500001,-0.79805976846266,"{""type"":""Polygon"",""coordinates"":[[[-135.06790550634955,66.48782761587822],[-135.06790109470435,66.48623119179102],[-135.06590339537746,66.486231252753],[-135.06590785159267,66.48782761815772],[-135.06790550634955,66.48782761587822]]]}"
0000000000000000008c_0000000000000000008c,15717.0,-4.676746252566654,2,-123136712375938,-0.7208261851893879,3.9559200673772663,"{""type"":""Polygon"",""coordinates"":[[[-135.76541579509646,66.50175335097583],[-135.76536232211856,66.50015701458697],[-135.7633647669454,66.50017038900899],[-135.76341832160634,66.50176226622786],[-135.76541579509646,66.50175335097583]]]}"
0000000000000000008d_0000000000000000008d,15717.0,-0.3387191772987956,2,-123141007343327,-1.730889866093877,-1.3921706887950813,"{""type"":""Polygon"",""coordinates"":[[[-135.58153153859578,66.5010220539997],[-135.58150924358756,66.50022383025374],[-135.57751393474533,66.50024174255843],[-135.57753617984653,66.50103544940758],[-135.58153153859578,66.5010220539997]]]}"
00000000000000000089_00000000000000000089,15718.0,2.1196462228707675,2,-123098057670708,0.06679585087406745,-2.0528503719967,"{""type"":""MultiPolygon"",""coordinates"":[[[[-134.898044971366,66.5101408671539],[-134.8980405731531,66.51093911822684],[-134.90003813830975,66.51093912955943],[-134.90004263891876,66.51014093721516],[-134.898044971366,66.5101408671539]]],[[[-134.898044971366,66.5101408671539],[-134.8980448755463,66.50934273215589],[-134.8960472655314,66.50934274784892],[-134.8960428268534,66.51013642063957],[-134.898044971366,66.5101408671539]]]]}"
0000000000000000008a_0000000000000000008a,15718.0,5.970700529040341,2,-123115237539896,6.542323423658483,0.5716228946181419,"{""type"":""Polygon"",""coordinates"":[[[-134.89206537186874,66.5061455448193],[-134.88806548056417,66.50614558572245],[-134.8880609547076,66.50694376608176],[-134.8920608011761,66.50694378383356],[-134.89206537186874,66.5061455448193]]]}"
00000000000000000085_00000000000000000085,15720.0,1.7356430383115538,2,-122990683488216,3.389644486443594,1.6540014481320402,"{""type"":""Polygon"",""coordinates"":[[[-135.08403864860182,66.53009538947359],[-135.0840341244976,66.52929719887894],[-135.0800342430163,66.52929726987148],[-135.0800343148648,66.53009540467174],[-135.08403864860182,66.53009538947359]]]}"
