system:index,area_m2,control,count,label,mean,net_change,.geo
0000000000000000000c_0000000000000000000c,16269.0,0.829369067197019,2,-90585155245365,-1.0175129135178758,-1.8468819807148948,"{""type"":""Polygon"",""coordinates"":[[[-120.56750636096444,72.0486386917569],[-120.56496010395284,72.04843806928933],[-120.56364491296497,72.05000766551514],[-120.56619540466447,72.05020831168494],[-120.56750636096444,72.0486386917569]]]}"
0000000000000000000d_0000000000000000000d,16269.0,1.0185063705221344,2,-90585155245385,0.060238067047763584,-0.9582683034743709,"{""type"":""Polygon"",""coordinates"":[[[-120.51910735534841,72.04479053993813],[-120.51401495395682,72.04438474871604],[-120.51335502803468,72.04516958241854],[-120.51845189346966,72.0455753586292],[-120.51910735534841,72.04479053993813]]]}"
0000000000000000000f_0000000000000000000f,16269.0,0.694887445036296,2,-90598040147252,1.4493770628088303,0.7544896177725343,"{""type"":""Polygon"",""coordinates"":[[[-120.57456959102366,72.0466856153496],[-120.56947290440546,72.04627984579143],[-120.56881725964818,72.04706913536259],[-120.57391415915178,72.04747045594422],[-120.57456959102366,72.0466856153496]]]}"
00000000000000000010_00000000000000000010,16269.0,1.1714604521076455,2,-90610925049134,0.42816740120104035,-0.7432930509066051,"{""type"":""Polygon"",""coordinates"":[[[-120.58927139894625,72.04533898922313],[-120.58672502443208,72.04513831850453],[-120.58541418571174,72.04670794092235],[-120.58796034777473,72.04690859457743],[-120.58927139894625,72.04533898922313]]]}"
00000000000000000012_00000000000000000012,16269.0,1.7727766023714717,2,-90628104918290,0.7927756543987978,-0.9800009479726739,"{""type"":""Polygon"",""coordinates"":[[[-120.66578054696058,72.04803677144],[-120.6606839025417,72.04763544669],[-120.66003264235083,72.04842020396237],[-120.66512945715232,72.04882154660666],[-120.66578054696058,72.04803677144]]]}"
00000000000000000016_00000000000000000016,16269.0,0.8902057827814129,2,-90714004264170,0.17029528057529839,-0.7199105022061145,"{""type"":""MultiPolygon"",""coordinates"":[[[[-120.77751668117891,72.04089774482753],[-120.77687466682596,72.04168696283772],[-120.77942087036537,72.04188765750466],[-120.78006732599546,72.04109835044953],[-120.77751668117891,72.04089774482753]]],[[[-120.77751668117891,72.04089774482753],[-120.77816317373315,72.0401129104334],[-120.77561713130767,72.03991230894326],[-120.77497040359435,72.0407015261259],[-120.77751668117891,72.04089774482753]]]]}"
0000000000000000000b_0000000000000000000b,16270.0,0.3341518400273248,2,-90533615637839,0.6380929337468035,0.30394109371947875,"{""type"":""Polygon"",""coordinates"":[[[-120.49337823415041,72.05279460641282],[-120.49082774631921,72.05259391077239],[-120.4895077039665,72.05416353253224],[-120.49205853366362,72.05436867348224],[-120.49337823415041,72.05279460641282]]]}"
0000000000000000000e_0000000000000000000e,16270.0,1.6434530283082478,2,-90598040147215,-0.9012020908500813,-2.544655119158329,"{""type"":""Polygon"",""coordinates"":[[[-120.66887077947628,72.0541412568711],[-120.66376953485374,72.05373995701956],[-120.66311854935824,72.0545247559081],[-120.66821958170918,72.05492603877842],[-120.66887077947628,72.0541412568711]]]}"
00000000000000000003_00000000000000000003,16272.0,0.6042406520115139,2,-90391881717087,0.7101567731991504,0.10591612118763649,"{""type"":""Polygon"",""coordinates"":[[[-120.43078137704084,72.07545580087589],[-120.428230847739,72.07525064428452],[-120.42690650580411,72.07682026334287],[-120.42945705423276,72.07702536283473],[-120.43078137704084,72.07545580087589]]]}"
00000000000000000005_00000000000000000005,16272.0,-0.034904520570695916,2,-90426241455422,-3.145044616113437,-3.110140095542741,"{""type"":""Polygon"",""coordinates"":[[[-120.52023992189547,72.07588832076219],[-120.51768933079838,72.07568316478675],[-120.51637387529335,72.07725726632053],[-120.51892454038163,72.07745789824756],[-120.52023992189547,72.07588832076219]]]}"
